Model,Trial,Seed,Global_Best_Fitness,PS,RS,NPV,F1S,F2S,SS,CKS,GMS,AUC,LS,AS
PSO,4,20,0.741284084964471,0.5416666666666667,0.537940379403794,0.5416666666666667,0.5393338058114813,0.5383936451897616,0.537940379403794,0.44840718608521835,1.2350891541657638,0.3638211382113821,1.2025745257452574,0.74
PSO,5,21,0.7427497703171083,0.7333333333333334,0.6422764227642276,0.7333333333333334,0.6677740863787375,0.6494340063017855,0.6422764227642276,0.613190093437602,1.1406232821370863,0.4796747967479674,2.1951219512195124,0.84
PSO,6,22,0.7447820597277119,0.6445182724252492,0.6178861788617886,0.6445182724252492,0.6279761904761905,0.6212785080328053,0.6178861788617886,0.5582018285489032,1.1265751686572119,0.45934959349593496,1.7151500418658672,0.8
PSO,7,23,0.7536422129844169,0.5460526315789473,0.556910569105691,0.5460526315789473,0.5479204339963833,0.5522896039603961,0.556910569105691,0.4451382527746416,1.091850121120967,0.4085365853658537,1.2079232634431607,0.7
PSO,8,24,0.7409606522509748,0.6375,0.6490514905149052,0.6375,0.6426250812215725,0.6463128729752771,0.6490514905149052,0.5661246743221076,1.0537275060412907,0.5142276422764227,1.644647696476965,0.78
PSO,9,27,0.754835170862816,0.7765151515151515,0.6978319783197832,0.7765151515151515,0.7254901960784313,0.7068452380952381,0.6978319783197832,0.6770178381782126,1.073252110372429,0.5602981029810298,2.3923174837808983,0.86
PSO,10,28,0.7547458172458172,0.6095238095238095,0.6558265582655827,0.6095238095238095,0.6162280701754386,0.6345452753965909,0.6558265582655827,0.5233699590070373,1.0118970593451815,0.537940379403794,1.4659956123370756,0.72
PSO,11,30,0.7352194716039109,0.575,0.5813008130081301,0.575,0.5776478232618583,0.5797101449275361,0.5813008130081301,0.4872382514715817,1.1056407262717065,0.42886178861788615,1.3516260162601625,0.74
PSO,12,32,0.7329494769280674,0.7289972899728998,0.7289972899728998,0.7289972899728998,0.7289972899728998,0.7289972899728997,0.7289972899728998,0.673120962910132,1.029563725506835,0.6151761517615176,2.093477574342139,0.84
PSO,13,35,0.7426967660713173,0.7275747508305648,0.6856368563685638,0.7275747508305648,0.7023809523809523,0.6914953376025166,0.6856368563685638,0.6465614628391226,1.0682810980029118,0.548780487804878,2.1261558130531473,0.84
PSO,14,37,0.729472442196814,0.6612466124661247,0.6612466124661247,0.6612466124661247,0.6612466124661247,0.6612466124661247,0.6612466124661247,0.591401203637665,1.0585110528005521,0.5257452574525745,1.7699634990929853,0.8
PSO,15,39,0.7283312118979031,0.5343035343035343,0.5447154471544715,0.5343035343035343,0.5337995337995338,0.5386333637932785,0.5447154471544715,0.42522675666780085,1.085029135320867,0.3983739837398374,1.1519023714145666,0.68
PSO,16,40,0.7342142120005897,0.6375,0.6490514905149052,0.6375,0.6426250812215725,0.6463128729752771,0.6490514905149052,0.5661246743221076,1.0537275060412907,0.5142276422764227,1.644647696476965,0.78
PSO,17,41,0.7544106606606606,0.6160714285714286,0.6056910569105691,0.6160714285714286,0.6102055279943303,0.6073477493380406,0.6056910569105691,0.5332676189951848,1.1195731297120617,0.44918699186991873,1.56431475029036,0.78
PSO,18,42,0.739611351093381,0.6904761904761905,0.6734417344173442,0.6904761904761905,0.6810772501771793,0.6763018534863195,0.6734417344173442,0.6181280519051512,1.0633649770152465,0.5372628726287263,1.9260549748354627,0.82
PSO,19,45,0.7269265983341149,0.6445182724252492,0.6178861788617886,0.6445182724252492,0.6279761904761905,0.6212785080328053,0.6178861788617886,0.5582018285489032,1.1265751686572119,0.45934959349593496,1.7151500418658672,0.8
WOA,0,7,0.7858381015300728,0.5934959349593496,0.5934959349593496,0.5934959349593496,0.5934959349593496,0.5934959349593496,0.5934959349593496,0.509681444365198,1.1125928950240838,0.43902439024390244,1.446449423843832,0.76
WOA,1,8,0.7383276586496668,0.5416666666666667,0.537940379403794,0.5416666666666667,0.5393338058114813,0.5383936451897616,0.537940379403794,0.44840718608521835,1.2350891541657638,0.3638211382113821,1.2025745257452574,0.74
WOA,2,11,0.740711485883272,0.5934959349593496,0.5934959349593496,0.5934959349593496,0.5934959349593496,0.5934959349593496,0.5934959349593496,0.509681444365198,1.1125928950240838,0.43902439024390244,1.446449423843832,0.76
WOA,3,15,0.741540989787834,0.6904761904761905,0.6734417344173442,0.6904761904761905,0.6810772501771793,0.6763018534863195,0.6734417344173442,0.6181280519051512,1.0633649770152465,0.5372628726287263,1.9260549748354627,0.82
WOA,4,20,0.7509771629336845,0.7,0.7168021680216803,0.7,0.7076023391812866,0.7129156010230178,0.7168021680216803,0.6450110971726335,1.026304517950297,0.6023035230352304,1.937669376693767,0.82
WOA,5,21,0.7515217396871247,0.5111111111111111,0.5067750677506775,0.5111111111111111,0.5016611295681063,0.5035593418135138,0.5067750677506775,0.4197851401564031,1.6003963839183184,0.30352303523035234,1.0569105691056913,0.76
WOA,6,22,0.7322957632555156,0.6160714285714286,0.6056910569105691,0.6160714285714286,0.6102055279943303,0.6073477493380406,0.6056910569105691,0.5332676189951848,1.1195731297120617,0.44918699186991873,1.56431475029036,0.78
WOA,7,23,0.7614264240916393,0.6445182724252492,0.6178861788617886,0.6445182724252492,0.6279761904761905,0.6212785080328053,0.6178861788617886,0.5582018285489032,1.1265751686572119,0.45934959349593496,1.7151500418658672,0.8
WOA,8,24,0.7331611585430694,0.5934959349593496,0.5934959349593496,0.5934959349593496,0.5934959349593496,0.5934959349593496,0.5934959349593496,0.509681444365198,1.1125928950240838,0.43902439024390244,1.446449423843832,0.76
WOA,9,27,0.7452527958993476,0.6557017543859649,0.6924119241192412,0.6557017543859649,0.6684749849306811,0.6812087458745875,0.6924119241192412,0.5931013853680704,1.0201246942594988,0.5765582655826558,1.7029786525935435,0.78
WOA,10,28,0.7447884385259735,0.6445182724252492,0.6178861788617886,0.6445182724252492,0.6279761904761905,0.6212785080328053,0.6178861788617886,0.5582018285489032,1.1265751686572119,0.45934959349593496,1.7151500418658672,0.8
WOA,11,30,0.7417779445643222,0.675990675990676,0.7046070460704608,0.675990675990676,0.6875,0.6969919295671312,0.7046070460704608,0.6184072396767717,1.0231543159083225,0.589430894308943,1.8098432732579073,0.8
WOA,12,32,0.7177305420443263,0.5614617940199336,0.5501355013550135,0.5614617940199336,0.5535714285714286,0.551061678463094,0.5501355013550135,0.4698421942586839,1.2454222107329915,0.37262872628726285,1.304144270678587,0.76
WOA,13,35,0.7332708645677162,0.7275747508305648,0.6856368563685638,0.7275747508305648,0.7023809523809523,0.6914953376025166,0.6856368563685638,0.6465614628391226,1.0682810980029118,0.548780487804878,2.1261558130531473,0.84
WOA,14,37,0.7319306733188027,0.5871212121212122,0.5623306233062331,0.5871212121212122,0.5686274509803921,0.5637591575091575,0.5623306233062331,0.492456602851477,1.2557091478525535,0.3814363143631436,1.438675371602201,0.78
WOA,15,39,0.7263822898244052,0.6445182724252492,0.6178861788617886,0.6445182724252492,0.6279761904761905,0.6212785080328053,0.6178861788617886,0.5582018285489032,1.1265751686572119,0.45934959349593496,1.7151500418658672,0.8
WOA,16,40,0.7335625342090859,0.6445182724252492,0.6178861788617886,0.6445182724252492,0.6279761904761905,0.6212785080328053,0.6178861788617886,0.5582018285489032,1.1265751686572119,0.45934959349593496,1.7151500418658672,0.8
WOA,17,41,0.740970261899161,0.6177156177156178,0.6368563685636857,0.6177156177156178,0.625,0.6314851692694686,0.6368563685636857,0.542088687612126,1.0490235186775947,0.5027100271002709,1.5416832490003223,0.76
WOA,18,42,0.7532137735292794,0.6375,0.6490514905149052,0.6375,0.6426250812215725,0.6463128729752771,0.6490514905149052,0.5661246743221076,1.0537275060412907,0.5142276422764227,1.644647696476965,0.78
WOA,19,45,0.786973240623683,0.6375,0.6490514905149052,0.6375,0.6426250812215725,0.6463128729752771,0.6490514905149052,0.5661246743221076,1.0537275060412907,0.5142276422764227,1.644647696476965,0.78
M-EO,0,7,0.7303981937602626,0.6904761904761905,0.6734417344173442,0.6904761904761905,0.6810772501771793,0.6763018534863195,0.6734417344173442,0.6181280519051512,1.0633649770152465,0.5372628726287263,1.9260549748354627,0.82
M-EO,1,8,0.7341428717459453,0.6904761904761905,0.6734417344173442,0.6904761904761905,0.6810772501771793,0.6763018534863195,0.6734417344173442,0.6181280519051512,1.0633649770152465,0.5372628726287263,1.9260549748354627,0.82
M-EO,2,11,0.7386235195832719,0.5614617940199336,0.5501355013550135,0.5614617940199336,0.5535714285714286,0.551061678463094,0.5501355013550135,0.4698421942586839,1.2454222107329915,0.37262872628726285,1.304144270678587,0.76
M-EO,3,15,0.738119146814799,0.6904761904761905,0.6734417344173442,0.6904761904761905,0.6810772501771793,0.6763018534863195,0.6734417344173442,0.6181280519051512,1.0633649770152465,0.5372628726287263,1.9260549748354627,0.82
M-EO,4,20,0.7315563983705576,0.6612466124661247,0.6612466124661247,0.6612466124661247,0.6612466124661247,0.6612466124661247,0.6612466124661247,0.591401203637665,1.0585110528005521,0.5257452574525745,1.7699634990929853,0.8
M-EO,5,21,0.7762553674964036,0.6904761904761905,0.6734417344173442,0.6904761904761905,0.6810772501771793,0.6763018534863195,0.6734417344173442,0.6181280519051512,1.0633649770152465,0.5372628726287263,1.9260549748354627,0.82
M-EO,6,22,0.7346328959232185,0.6612466124661247,0.6612466124661247,0.6612466124661247,0.6612466124661247,0.6612466124661247,0.6612466124661247,0.591401203637665,1.0585110528005521,0.5257452574525745,1.7699634990929853,0.8
M-EO,7,23,0.7306287747553725,0.6375,0.6490514905149052,0.6375,0.6426250812215725,0.6463128729752771,0.6490514905149052,0.5661246743221076,1.0537275060412907,0.5142276422764227,1.644647696476965,0.78
M-EO,8,24,0.7402803376552352,0.7289972899728998,0.7289972899728998,0.7289972899728998,0.7289972899728998,0.7289972899728997,0.7289972899728998,0.673120962910132,1.029563725506835,0.6151761517615176,2.093477574342139,0.84
M-EO,9,27,0.7390019053089651,0.5416666666666667,0.537940379403794,0.5416666666666667,0.5393338058114813,0.5383936451897616,0.537940379403794,0.44840718608521835,1.2350891541657638,0.3638211382113821,1.2025745257452574,0.74
M-EO,10,28,0.741540989787834,0.7275747508305648,0.6856368563685638,0.7275747508305648,0.7023809523809523,0.6914953376025166,0.6856368563685638,0.6465614628391226,1.0682810980029118,0.548780487804878,2.1261558130531473,0.84
M-EO,11,30,0.7393849206349207,0.575,0.5813008130081301,0.575,0.5776478232618583,0.5797101449275361,0.5813008130081301,0.4872382514715817,1.1056407262717065,0.42886178861788615,1.3516260162601625,0.74
M-EO,12,32,0.7349176982204505,0.7648809523809523,0.7411924119241193,0.7648809523809523,0.7519489723600283,0.7452559576345983,0.7411924119241193,0.7029884848151176,1.032921571031072,0.6280487804878049,2.2877951993805654,0.86
M-EO,13,35,0.7642120658230689,0.6445182724252492,0.6178861788617886,0.6445182724252492,0.6279761904761905,0.6212785080328053,0.6178861788617886,0.5582018285489032,1.1265751686572119,0.45934959349593496,1.7151500418658672,0.8
M-EO,14,37,0.7276531529127077,0.7648809523809523,0.7411924119241193,0.7648809523809523,0.7519489723600283,0.7452559576345983,0.7411924119241193,0.7029884848151176,1.032921571031072,0.6280487804878049,2.2877951993805654,0.86
M-EO,15,39,0.7242151285292878,0.6904761904761905,0.6734417344173442,0.6904761904761905,0.6810772501771793,0.6763018534863195,0.6734417344173442,0.6181280519051512,1.0633649770152465,0.5372628726287263,1.9260549748354627,0.82
M-EO,16,40,0.7432466600608194,0.5614617940199336,0.5501355013550135,0.5614617940199336,0.5535714285714286,0.551061678463094,0.5501355013550135,0.4698421942586839,1.2454222107329915,0.37262872628726285,1.304144270678587,0.76
M-EO,17,41,0.7478242793173376,0.6445182724252492,0.6178861788617886,0.6445182724252492,0.6279761904761905,0.6212785080328053,0.6178861788617886,0.5582018285489032,1.1265751686572119,0.45934959349593496,1.7151500418658672,0.8
M-EO,18,42,0.7438221221502955,0.6445182724252492,0.6178861788617886,0.6445182724252492,0.6279761904761905,0.6212785080328053,0.6178861788617886,0.5582018285489032,1.1265751686572119,0.45934959349593496,1.7151500418658672,0.8
M-EO,19,45,0.7478242793173376,0.5934959349593496,0.5934959349593496,0.5934959349593496,0.5934959349593496,0.5934959349593496,0.5934959349593496,0.509681444365198,1.1125928950240838,0.43902439024390244,1.446449423843832,0.76
RIME,0,7,0.7378848469212246,0.6904761904761905,0.6734417344173442,0.6904761904761905,0.6810772501771793,0.6763018534863195,0.6734417344173442,0.6181280519051512,1.0633649770152465,0.5372628726287263,1.9260549748354627,0.82
RIME,1,8,0.7467450001779296,0.5614617940199336,0.5501355013550135,0.5614617940199336,0.5535714285714286,0.551061678463094,0.5501355013550135,0.4698421942586839,1.2454222107329915,0.37262872628726285,1.304144270678587,0.76
RIME,2,11,0.7234001242621932,0.6160714285714286,0.6056910569105691,0.6160714285714286,0.6102055279943303,0.6073477493380406,0.6056910569105691,0.5332676189951848,1.1195731297120617,0.44918699186991873,1.56431475029036,0.78
RIME,3,15,0.771556781012624,0.7289972899728998,0.7289972899728998,0.7289972899728998,0.7289972899728998,0.7289972899728997,0.7289972899728998,0.673120962910132,1.029563725506835,0.6151761517615176,2.093477574342139,0.84
RIME,4,20,0.7795827851021616,0.6160714285714286,0.6056910569105691,0.6160714285714286,0.6102055279943303,0.6073477493380406,0.6056910569105691,0.5332676189951848,1.1195731297120617,0.44918699186991873,1.56431475029036,0.78
RIME,5,21,0.7388343814028511,0.6904761904761905,0.6734417344173442,0.6904761904761905,0.6810772501771793,0.6763018534863195,0.6734417344173442,0.6181280519051512,1.0633649770152465,0.5372628726287263,1.9260549748354627,0.82
RIME,6,22,0.7321367359074169,0.6612466124661247,0.6612466124661247,0.6612466124661247,0.6612466124661247,0.6612466124661247,0.6612466124661247,0.591401203637665,1.0585110528005521,0.5257452574525745,1.7699634990929853,0.8
RIME,7,23,0.7400592331836611,0.5934959349593496,0.5934959349593496,0.5934959349593496,0.5934959349593496,0.5934959349593496,0.5934959349593496,0.509681444365198,1.1125928950240838,0.43902439024390244,1.446449423843832,0.76
RIME,8,24,0.7228729987623268,0.6382536382536382,0.6802168021680217,0.6382536382536382,0.6503496503496504,0.6655498020103565,0.6802168021680217,0.5689200675008506,1.0172286097579746,0.5636856368563686,1.6122125878223441,0.76
RIME,9,27,0.7599945780112471,0.47840531561461797,0.48238482384823844,0.47840531561461797,0.47916666666666663,0.48084484889338275,0.48238482384823844,0.38148255996846453,1.5662922428004156,0.2886178861788618,0.8931384994913072,0.72
RIME,10,28,0.7513876105207373,0.6095238095238095,0.6558265582655827,0.6095238095238095,0.6162280701754386,0.6345452753965909,0.6558265582655827,0.5233699590070373,1.0118970593451815,0.537940379403794,1.4659956123370756,0.72
RIME,11,30,0.7409333403298874,0.49242424242424243,0.49457994579945797,0.49242424242424243,0.4901960784313726,0.49221611721611713,0.49457994579945797,0.4001759851881092,1.5834284191483672,0.2960704607046071,0.9618543155128522,0.74
RIME,12,32,0.741284084964471,0.6445182724252492,0.6178861788617886,0.6445182724252492,0.6279761904761905,0.6212785080328053,0.6178861788617886,0.5582018285489032,1.1265751686572119,0.45934959349593496,1.7151500418658672,0.8
RIME,13,35,0.7493308369738576,0.6445182724252492,0.6178861788617886,0.6445182724252492,0.6279761904761905,0.6212785080328053,0.6178861788617886,0.5582018285489032,1.1265751686572119,0.45934959349593496,1.7151500418658672,0.8
RIME,14,37,0.756763590391909,0.5934959349593496,0.5934959349593496,0.5934959349593496,0.5934959349593496,0.5934959349593496,0.5934959349593496,0.509681444365198,1.1125928950240838,0.43902439024390244,1.446449423843832,0.76
RIME,15,39,0.7507490120393345,0.6904761904761905,0.6734417344173442,0.6904761904761905,0.6810772501771793,0.6763018534863195,0.6734417344173442,0.6181280519051512,1.0633649770152465,0.5372628726287263,1.9260549748354627,0.82
RIME,16,40,0.7682627475769068,0.675990675990676,0.7046070460704608,0.675990675990676,0.6875,0.6969919295671312,0.7046070460704608,0.6184072396767717,1.0231543159083225,0.589430894308943,1.8098432732579073,0.8
RIME,17,41,0.7396004700352526,0.5934959349593496,0.5934959349593496,0.5934959349593496,0.5934959349593496,0.5934959349593496,0.5934959349593496,0.509681444365198,1.1125928950240838,0.43902439024390244,1.446449423843832,0.76
RIME,18,42,0.7475150413262682,0.6612466124661247,0.6612466124661247,0.6612466124661247,0.6612466124661247,0.6612466124661247,0.6612466124661247,0.591401203637665,1.0585110528005521,0.5257452574525745,1.7699634990929853,0.8
RIME,19,45,0.7384657983342193,0.6375,0.6490514905149052,0.6375,0.6426250812215725,0.6463128729752771,0.6490514905149052,0.5661246743221076,1.0537275060412907,0.5142276422764227,1.644647696476965,0.78
AAEO,0,7,0.7731415542228885,0.6445182724252492,0.6178861788617886,0.6445182724252492,0.6279761904761905,0.6212785080328053,0.6178861788617886,0.5582018285489032,1.1265751686572119,0.45934959349593496,1.7151500418658672,0.8
AAEO,1,8,0.7678598877571188,0.6904761904761905,0.6734417344173442,0.6904761904761905,0.6810772501771793,0.6763018534863195,0.6734417344173442,0.6181280519051512,1.0633649770152465,0.5372628726287263,1.9260549748354627,0.82
AAEO,2,11,0.7478242793173377,0.6818181818181819,0.6300813008130082,0.6818181818181819,0.6470588235294118,0.6353021978021978,0.6300813008130082,0.5847372205148449,1.133593503828099,0.46951219512195125,1.9154964276915496,0.82
AAEO,3,15,0.7474702630182095,0.575,0.5813008130081301,0.575,0.5776478232618583,0.5797101449275361,0.5813008130081301,0.4872382514715817,1.1056407262717065,0.42886178861788615,1.3516260162601625,0.74
AAEO,4,20,0.7508472289541931,0.6818181818181819,0.6300813008130082,0.6818181818181819,0.6470588235294118,0.6353021978021978,0.6300813008130082,0.5847372205148449,1.133593503828099,0.46951219512195125,1.9154964276915496,0.82
AAEO,5,21,0.7406267511530669,0.6612466124661247,0.6612466124661247,0.6612466124661247,0.6612466124661247,0.6612466124661247,0.6612466124661247,0.591401203637665,1.0585110528005521,0.5257452574525745,1.7699634990929853,0.8
AAEO,6,22,0.7465085638998683,0.6445182724252492,0.6178861788617886,0.6445182724252492,0.6279761904761905,0.6212785080328053,0.6178861788617886,0.5582018285489032,1.1265751686572119,0.45934959349593496,1.7151500418658672,0.8
AAEO,7,23,0.7547458172458172,0.6904761904761905,0.6734417344173442,0.6904761904761905,0.6810772501771793,0.6763018534863195,0.6734417344173442,0.6181280519051512,1.0633649770152465,0.5372628726287263,1.9260549748354627,0.82
AAEO,8,24,0.7361017757048819,0.6160714285714286,0.6056910569105691,0.6160714285714286,0.6102055279943303,0.6073477493380406,0.6056910569105691,0.5332676189951848,1.1195731297120617,0.44918699186991873,1.56431475029036,0.78
AAEO,9,27,0.7459282263630089,0.6904761904761905,0.6734417344173442,0.6904761904761905,0.6810772501771793,0.6763018534863195,0.6734417344173442,0.6181280519051512,1.0633649770152465,0.5372628726287263,1.9260549748354627,0.82
AAEO,10,28,0.7486548291633037,0.7275747508305648,0.6856368563685638,0.7275747508305648,0.7023809523809523,0.6914953376025166,0.6856368563685638,0.6465614628391226,1.0682810980029118,0.548780487804878,2.1261558130531473,0.84
AAEO,11,30,0.7488957498808329,0.6445182724252492,0.6178861788617886,0.6445182724252492,0.6279761904761905,0.6212785080328053,0.6178861788617886,0.5582018285489032,1.1265751686572119,0.45934959349593496,1.7151500418658672,0.8
AAEO,12,32,0.740970261899161,0.6222222222222222,0.5745257452574526,0.6222222222222222,0.584717607973422,0.5764966740576496,0.5745257452574526,0.5164876167970026,1.265948042890033,0.3902439024390244,1.6260162601626016,0.8
AAEO,13,35,0.7681739801108544,0.6445182724252492,0.6178861788617886,0.6445182724252492,0.6279761904761905,0.6212785080328053,0.6178861788617886,0.5582018285489032,1.1265751686572119,0.45934959349593496,1.7151500418658672,0.8
AAEO,14,37,0.7380530973451328,0.5871212121212122,0.5623306233062331,0.5871212121212122,0.5686274509803921,0.5637591575091575,0.5623306233062331,0.492456602851477,1.2557091478525535,0.3814363143631436,1.438675371602201,0.78
AAEO,15,39,0.7484202392390713,0.6904761904761905,0.6734417344173442,0.6904761904761905,0.6810772501771793,0.6763018534863195,0.6734417344173442,0.6181280519051512,1.0633649770152465,0.5372628726287263,1.9260549748354627,0.82
AAEO,16,40,0.7293664632374309,0.5614617940199336,0.5501355013550135,0.5614617940199336,0.5535714285714286,0.551061678463094,0.5501355013550135,0.4698421942586839,1.2454222107329915,0.37262872628726285,1.304144270678587,0.76
AAEO,17,41,0.7455015727762926,0.5934959349593496,0.5934959349593496,0.5934959349593496,0.5934959349593496,0.5934959349593496,0.5934959349593496,0.509681444365198,1.1125928950240838,0.43902439024390244,1.446449423843832,0.76
AAEO,18,42,0.7420707536550786,0.6612466124661247,0.6612466124661247,0.6612466124661247,0.6612466124661247,0.6612466124661247,0.6612466124661247,0.591401203637665,1.0585110528005521,0.5257452574525745,1.7699634990929853,0.8
AAEO,19,45,0.7378848469212247,0.6375,0.6490514905149052,0.6375,0.6426250812215725,0.6463128729752771,0.6490514905149052,0.5661246743221076,1.0537275060412907,0.5142276422764227,1.644647696476965,0.78
GBO,0,7,0.7238436919852849,0.6612466124661247,0.6612466124661247,0.6612466124661247,0.6612466124661247,0.6612466124661247,0.6612466124661247,0.591401203637665,1.0585110528005521,0.5257452574525745,1.7699634990929853,0.8
GBO,1,8,0.7335367714372902,0.6904761904761905,0.6734417344173442,0.6904761904761905,0.6810772501771793,0.6763018534863195,0.6734417344173442,0.6181280519051512,1.0633649770152465,0.5372628726287263,1.9260549748354627,0.82
GBO,2,11,0.7380530973451327,0.5614617940199336,0.5501355013550135,0.5614617940199336,0.5535714285714286,0.551061678463094,0.5501355013550135,0.4698421942586839,1.2454222107329915,0.37262872628726285,1.304144270678587,0.76
GBO,3,15,0.7562380215243991,0.7289972899728998,0.7289972899728998,0.7289972899728998,0.7289972899728998,0.7289972899728997,0.7289972899728998,0.673120962910132,1.029563725506835,0.6151761517615176,2.093477574342139,0.84
GBO,4,20,0.7387611367761096,0.5614617940199336,0.5501355013550135,0.5614617940199336,0.5535714285714286,0.551061678463094,0.5501355013550135,0.4698421942586839,1.2454222107329915,0.37262872628726285,1.304144270678587,0.76
GBO,5,21,0.7447820597277119,0.6904761904761905,0.6734417344173442,0.6904761904761905,0.6810772501771793,0.6763018534863195,0.6734417344173442,0.6181280519051512,1.0633649770152465,0.5372628726287263,1.9260549748354627,0.82
GBO,6,22,0.7443575101209556,0.5614617940199336,0.5501355013550135,0.5614617940199336,0.5535714285714286,0.551061678463094,0.5501355013550135,0.4698421942586839,1.2454222107329915,0.37262872628726285,1.304144270678587,0.76
GBO,7,23,0.7409414198887883,0.6375,0.6490514905149052,0.6375,0.6426250812215725,0.6463128729752771,0.6490514905149052,0.5661246743221076,1.0537275060412907,0.5142276422764227,1.644647696476965,0.78
GBO,8,24,0.7469545074808233,0.7289972899728998,0.7289972899728998,0.7289972899728998,0.7289972899728998,0.7289972899728997,0.7289972899728998,0.673120962910132,1.029563725506835,0.6151761517615176,2.093477574342139,0.84
GBO,9,27,0.7604805236270754,0.6904761904761905,0.6734417344173442,0.6904761904761905,0.6810772501771793,0.6763018534863195,0.6734417344173442,0.6181280519051512,1.0633649770152465,0.5372628726287263,1.9260549748354627,0.82
GBO,10,28,0.7376965220731435,0.6445182724252492,0.6178861788617886,0.6445182724252492,0.6279761904761905,0.6212785080328053,0.6178861788617886,0.5582018285489032,1.1265751686572119,0.45934959349593496,1.7151500418658672,0.8
GBO,11,30,0.7521531100478469,0.575,0.5813008130081301,0.575,0.5776478232618583,0.5797101449275361,0.5813008130081301,0.4872382514715817,1.1056407262717065,0.42886178861788615,1.3516260162601625,0.74
GBO,12,32,0.7599945780112471,0.6222222222222222,0.5745257452574526,0.6222222222222222,0.584717607973422,0.5764966740576496,0.5745257452574526,0.5164876167970026,1.265948042890033,0.3902439024390244,1.6260162601626016,0.8
GBO,13,35,0.7471691981390258,0.6445182724252492,0.6178861788617886,0.6445182724252492,0.6279761904761905,0.6212785080328053,0.6178861788617886,0.5582018285489032,1.1265751686572119,0.45934959349593496,1.7151500418658672,0.8
GBO,14,37,0.734052111410602,0.5871212121212122,0.5623306233062331,0.5871212121212122,0.5686274509803921,0.5637591575091575,0.5623306233062331,0.492456602851477,1.2557091478525535,0.3814363143631436,1.438675371602201,0.78
GBO,15,39,0.7373201151263191,0.6904761904761905,0.6734417344173442,0.6904761904761905,0.6810772501771793,0.6763018534863195,0.6734417344173442,0.6181280519051512,1.0633649770152465,0.5372628726287263,1.9260549748354627,0.82
GBO,16,40,0.7575448744496273,0.6445182724252492,0.6178861788617886,0.6445182724252492,0.6279761904761905,0.6212785080328053,0.6178861788617886,0.5582018285489032,1.1265751686572119,0.45934959349593496,1.7151500418658672,0.8
GBO,17,41,0.7406050936166613,0.5614617940199336,0.5501355013550135,0.5614617940199336,0.5535714285714286,0.551061678463094,0.5501355013550135,0.4698421942586839,1.2454222107329915,0.37262872628726285,1.304144270678587,0.76
GBO,18,42,0.7372996269785261,0.6445182724252492,0.6178861788617886,0.6445182724252492,0.6279761904761905,0.6212785080328053,0.6178861788617886,0.5582018285489032,1.1265751686572119,0.45934959349593496,1.7151500418658672,0.8
GBO,19,45,0.7455190391453066,0.5934959349593496,0.5934959349593496,0.5934959349593496,0.5934959349593496,0.5934959349593496,0.5934959349593496,0.509681444365198,1.1125928950240838,0.43902439024390244,1.446449423843832,0.76
INFO,0,7,0.7439336978810662,0.6904761904761905,0.6734417344173442,0.6904761904761905,0.6810772501771793,0.6763018534863195,0.6734417344173442,0.6181280519051512,1.0633649770152465,0.5372628726287263,1.9260549748354627,0.82
INFO,1,8,0.7447388643394013,0.8106312292358804,0.7533875338753387,0.8106312292358804,0.7767857142857144,0.7617121671722279,0.7533875338753387,0.734921097129342,1.0363687454276111,0.6409214092140922,2.537161584240427,0.88
INFO,2,11,0.7083743842364532,0.6222222222222222,0.5745257452574526,0.6222222222222222,0.584717607973422,0.5764966740576496,0.5745257452574526,0.5164876167970026,1.265948042890033,0.3902439024390244,1.6260162601626016,0.8
INFO,3,15,0.7410745312559668,0.7289972899728998,0.7289972899728998,0.7289972899728998,0.7289972899728998,0.7289972899728997,0.7289972899728998,0.673120962910132,1.029563725506835,0.6151761517615176,2.093477574342139,0.84
INFO,4,20,0.7476043328017012,0.6445182724252492,0.6178861788617886,0.6445182724252492,0.6279761904761905,0.6212785080328053,0.6178861788617886,0.5582018285489032,1.1265751686572119,0.45934959349593496,1.7151500418658672,0.8
INFO,5,21,0.7121312684365781,0.5614617940199336,0.5501355013550135,0.5614617940199336,0.5535714285714286,0.551061678463094,0.5501355013550135,0.4698421942586839,1.2454222107329915,0.37262872628726285,1.304144270678587,0.76
INFO,6,22,0.7234155491698595,0.6375,0.6490514905149052,0.6375,0.6426250812215725,0.6463128729752771,0.6490514905149052,0.5661246743221076,1.0537275060412907,0.5142276422764227,1.644647696476965,0.78
INFO,7,23,0.7474139867397838,0.6375,0.6490514905149052,0.6375,0.6426250812215725,0.6463128729752771,0.6490514905149052,0.5661246743221076,1.0537275060412907,0.5142276422764227,1.644647696476965,0.78
INFO,8,24,0.7593138268541495,0.6818181818181819,0.6300813008130082,0.6818181818181819,0.6470588235294118,0.6353021978021978,0.6300813008130082,0.5847372205148449,1.133593503828099,0.46951219512195125,1.9154964276915496,0.82
INFO,9,27,0.754835170862816,0.6904761904761905,0.6734417344173442,0.6904761904761905,0.6810772501771793,0.6763018534863195,0.6734417344173442,0.6181280519051512,1.0633649770152465,0.5372628726287263,1.9260549748354627,0.82
INFO,10,28,0.738623519583272,0.6904761904761905,0.6734417344173442,0.6904761904761905,0.6810772501771793,0.6763018534863195,0.6734417344173442,0.6181280519051512,1.0633649770152465,0.5372628726287263,1.9260549748354627,0.82
