model_name,seed,AS,PS,RS,F1S,SS,NPV
LDW-PSO-RBF,10,0.9691538461538461,0.6213190124138716,0.5998984363580994,0.5781261978854167,0.9839669724748549,0.9841037402498808
LDW-PSO-RBF,21,0.9682461538461538,0.610289698297424,0.588652754679421,0.5668311021039911,0.9834973495598107,0.983631065576697
LDW-PSO-RBF,24,0.9670307692307692,0.5975904867825155,0.5712498046901131,0.5498838032288569,0.982855537858437,0.9829820557727632
LDW-PSO-RBF,35,0.9663846153846154,0.5725029582945356,0.5624492330206035,0.5373210070418175,0.982522723493519,0.9826561106253606
LDW-PSO-RBF,15,0.9695538461538462,0.6137072497207148,0.6044517573683215,0.5803492226827427,0.9841709678674492,0.9843048463824797
LDW-PSO-RBF,27,0.9674461538461538,0.5992558878345812,0.5766395423787316,0.5566573714222552,0.9830700426916119,0.9832032248364732
LDW-PSO-RBF,29,0.9676461538461537,0.5985167260873273,0.5774061483899611,0.556859405445002,0.9831775063986947,0.9833026443181041
LDW-PSO-RBF,30,0.9681076923076923,0.614133999070954,0.5868859339728534,0.5662227256142291,0.9834251223942415,0.9835636953642563
LDW-PSO-RBF,40,0.9675076923076923,0.5940406783173942,0.5775679987889952,0.5507083618271623,0.98311162952163,0.9832516473323648
LDW-PSO-RBF,42,0.9688923076923076,0.6175428982402931,0.5975948521043816,0.5733201707585721,0.9838294673599215,0.9839604283956924
CL-PSO-RBF,21,0.9687692307692307,0.6121090050248548,0.5952251756869201,0.5750968320115797,0.9837612985773586,0.9838884647287205
CL-PSO-RBF,27,0.9706461538461537,0.6314973476690392,0.616805770409083,0.59636959124618,0.9847320380658957,0.9848595339862956
CL-PSO-RBF,24,0.9697076923076923,0.6311783873363692,0.6063647752734286,0.5833477142211037,0.9842543819292899,0.984385849317278
CL-PSO-RBF,10,0.9703384615384615,0.6404873234558729,0.6150888559032135,0.5951202703145383,0.9845855432841002,0.9847086629275333
CL-PSO-RBF,29,0.9698,0.6361527867772258,0.6065165144745172,0.5849670266136433,0.9842976669664643,0.9844278210743236
CL-PSO-RBF,15,0.9712615384615386,0.6448615939064306,0.6280345225099404,0.6104625499063178,0.9850595917025893,0.9851651966512258
CL-PSO-RBF,35,0.9690923076923077,0.61557027052345,0.5980569743837632,0.5807029518000643,0.9839335373928618,0.9840406420129795
