model_name,seed,MAE,RMSE,NNSE,WI,R,KGE
SHADE-RBF,24,0.03864315277403243,0.04959987325833922,0.9468348808012137,0.9854814453433296,0.9715745127246924,0.963517519979742
SHADE-RBF,27,0.038800224091411165,0.049741220121687565,0.9465476551296863,0.9853933936603702,0.9714059353641834,0.9633100254720475
EFO-RBF,10,0.03879207583205008,0.049959560734118315,0.9461027112220705,0.9852584996169487,0.9711512753088126,0.9628309423303841
EFO-RBF,15,0.03882180143210868,0.049935932011349465,0.9461509366689476,0.9852761360727739,0.9711844069973802,0.9628943306755776
EFO-RBF,21,0.03913760852456363,0.05033895112846238,0.945325941849772,0.9850285725147904,0.9707108847439287,0.9622422405719562
EFO-RBF,24,0.039067907962643506,0.05031782917669349,0.9453693080694594,0.9850574796384984,0.9707445693760539,0.962989467772389
EFO-RBF,27,0.038903567325228476,0.04986801356832191,0.9462894562810643,0.9853175389922725,0.9712576167265629,0.9632438512250403
SHADE-RBF,29,0.03864821284594526,0.049579237902716046,0.9468767593173549,0.9855118769763012,0.9716066153116244,0.9643909753761778
EFO-RBF,29,0.03897506355059922,0.050241988278083835,0.9455249024207195,0.9850962479863838,0.9708284527646102,0.9627585648331628
EFO-RBF,30,0.03912759639485422,0.05016552755487571,0.9456815825553834,0.9851479249648116,0.9709145193932082,0.9634405310915531
EFO-RBF,35,0.03902085814256433,0.05028923543986912,0.9454279922113648,0.9850584110164674,0.9707604180287199,0.9626628767701909
EFO-RBF,40,0.03916133795400365,0.05039200340442546,0.9452169556627208,0.9849966088530027,0.9706416350107565,0.9625139501643055
EFO-RBF,42,0.04034408161724154,0.05186692474690278,0.9421513683304094,0.9840950187843077,0.9688864289574585,0.9611450407455928
SHADE-RBF,30,0.038606057253015344,0.04957994810256402,0.9468753182270679,0.9854866426234482,0.9715904422462702,0.9633923930404258
SHADE-RBF,35,0.03875183859726482,0.0497522260687329,0.9465252633817526,0.9853921057690843,0.9713998892715868,0.9633966098944535
SHADE-RBF,40,0.03873340591802546,0.04959200341329532,0.946850853912663,0.9854908364417675,0.9715837421126671,0.9638565717135398
SHADE-RBF,42,0.03846590661284175,0.04954291479265827,0.946950442074751,0.9855059601183878,0.9716325143406251,0.9632536009669863
RIME-RBF,15,0.03863972456056308,0.0495810789974742,0.9468730234567941,0.985503450137484,0.9716010262084397,0.9640507391022941
RIME-RBF,24,0.03872666442458059,0.049692865175344575,0.9466459877655685,0.9854166946925418,0.9714619934414587,0.9629998100865771
RIME-RBF,10,0.03869964072758677,0.049527770231636,0.9469811508043935,0.9855334322594707,0.9716609665187121,0.964078602353728
RIME-RBF,21,0.03863857191440286,0.049640343389638165,0.9467527086736197,0.9854614002254071,0.9715318161344781,0.9635755329190117
RIME-RBF,29,0.03850319698586816,0.04958854355086764,0.9468578756262427,0.9854866223340155,0.9715814572937178,0.9636581703240217
RIME-RBF,30,0.03860977548484801,0.04958262046209025,0.9468698955072226,0.9854851389632799,0.9715873758849609,0.9633947038216624
RIME-RBF,27,0.038968096223757784,0.049993393727212426,0.9460336280410667,0.985251182243258,0.9711175032137429,0.9635323937293977
RIME-RBF,35,0.03870598601224214,0.04969889427923788,0.9466337313315891,0.9854196692240232,0.971458015960748,0.9633164810001351
RIME-RBF,40,0.03871498809716222,0.0495802644036645,0.946874676404684,0.9854954459189641,0.9715955632287756,0.963782516373544
RIME-RBF,42,0.03878303586526372,0.04987636674047222,0.946272427974305,0.9853094078237083,0.9712517431201335,0.962857868208092
HI-WOA-RBF,10,0.0386034574828566,0.04956339457165046,0.946908903324103,0.9855035932670643,0.9716162902789659,0.9636049826652141
HI-WOA-RBF,15,0.03868540839420981,0.049721975404920994,0.9465867994060743,0.9854146557789717,0.9714406018115553,0.9634924899106903
HI-WOA-RBF,21,0.03870638338061054,0.04971762466242709,0.9465956472836563,0.9853965255057596,0.9714331570165617,0.9626666479868313
HI-WOA-RBF,24,0.038765194400564834,0.04966680626788222,0.9466989488968846,0.985441104000435,0.9714918015107544,0.9636855138629924
HI-WOA-RBF,27,0.03886969566799572,0.049878251642281594,0.9462685852098845,0.9852991543556132,0.9712429997712115,0.9625861385384071
HI-WOA-RBF,29,0.03866499069229509,0.04983781349846206,0.9463510017584916,0.9853340912282641,0.9712950940432611,0.9630713625014624
HI-WOA-RBF,30,0.03859940039898091,0.04954880372543102,0.9469384990483755,0.9855079611922727,0.9716291194783805,0.9634967637510776
HI-WOA-RBF,35,0.03877797552168461,0.04976065150722662,0.9465081190816276,0.985380204067672,0.9713852272221246,0.9631384045816169
HI-WOA-RBF,40,0.038740487411950075,0.049759811546846,0.946509828357141,0.9853768699183284,0.9713850671604022,0.9629556369029352
HI-WOA-RBF,42,0.038903396106518315,0.04986378459025358,0.9462980763839707,0.9853149576348804,0.9712591538158774,0.963045536448505
WOA-FOA-RBF,10,0.03883647359400775,0.04982590063306457,0.9463752712312812,0.9853254706530954,0.9713032799231718,0.9623267969474271
WOA-FOA-RBF,15,0.03894695585294062,0.05000587191787695,0.9460081397167083,0.985228786984188,0.9710949315135267,0.9628409769666667
WOA-FOA-RBF,21,0.03879966096312732,0.04989838646992582,0.9462275290624585,0.9853006476910915,0.9712283358683121,0.9630435386391691
WOA-FOA-RBF,24,0.03876549152623681,0.04988456361627012,0.9462557161078338,0.9852829996421925,0.9712339929589235,0.9618172990546928
WOA-FOA-RBF,27,0.03901728732790393,0.05000311784348826,0.9460137657000999,0.9852266387849277,0.9710992897919711,0.9625257976832665
WOA-FOA-RBF,30,0.03913317438195796,0.050107529901625515,0.9458003043543486,0.9851612646213602,0.9709776933706524,0.9622235786554215
WOA-FOA-RBF,29,0.03884531446931998,0.049966168966851195,0.9460892208338004,0.9852370130007865,0.9711385899005617,0.9619314471933754
WOA-FOA-RBF,35,0.03870460702779605,0.04982080147539667,0.9463856580921485,0.9853327276132496,0.9713104658743245,0.9624862264437407
WOA-FOA-RBF,40,0.038677130961192525,0.049742506017322254,0.9465450391585809,0.9853744620937204,0.971402637244468,0.9622094111213101
WOA-FOA-RBF,42,0.03925086578639808,0.050356891552397816,0.9452890965684904,0.9849993229065603,0.9706736464296996,0.9618227092118843
