model_name,seed,epoch,loss
LDW-PSO-RBF,27,1,0.01835382970657246
LDW-PSO-RBF,27,2,0.01773143264496389
LDW-PSO-RBF,27,3,0.016854985939623292
LDW-PSO-RBF,27,4,0.016854985939623292
LDW-PSO-RBF,27,5,0.016854985939623292
LDW-PSO-RBF,27,6,0.016854985939623292
LDW-PSO-RBF,27,7,0.016854985939623292
LDW-PSO-RBF,27,8,0.016854985939623292
LDW-PSO-RBF,27,9,0.016854985939623292
LDW-PSO-RBF,27,10,0.016854985939623292
LDW-PSO-RBF,27,11,0.016854985939623292
LDW-PSO-RBF,27,12,0.016854985939623292
LDW-PSO-RBF,27,13,0.016854985939623292
LDW-PSO-RBF,27,14,0.016854985939623292
LDW-PSO-RBF,27,15,0.016854985939623292
LDW-PSO-RBF,27,16,0.016854985939623292
LDW-PSO-RBF,27,17,0.016854985939623292
LDW-PSO-RBF,27,18,0.016854985939623292
LDW-PSO-RBF,27,19,0.016854985939623292
LDW-PSO-RBF,27,20,0.016854985939623292
LDW-PSO-RBF,27,21,0.016854985939623292
LDW-PSO-RBF,27,22,0.016854985939623292
LDW-PSO-RBF,27,23,0.016854985939623292
LDW-PSO-RBF,27,24,0.016854985939623292
LDW-PSO-RBF,27,25,0.016854985939623292
LDW-PSO-RBF,27,26,0.016854985939623292
LDW-PSO-RBF,27,27,0.016854985939623292
LDW-PSO-RBF,27,28,0.01679198233850286
LDW-PSO-RBF,27,29,0.01679198233850286
LDW-PSO-RBF,27,30,0.01679198233850286
LDW-PSO-RBF,27,31,0.01679198233850286
LDW-PSO-RBF,27,32,0.01679198233850286
LDW-PSO-RBF,27,33,0.01679198233850286
LDW-PSO-RBF,27,34,0.01679198233850286
LDW-PSO-RBF,27,35,0.01679198233850286
LDW-PSO-RBF,27,36,0.01679198233850286
LDW-PSO-RBF,27,37,0.01679198233850286
LDW-PSO-RBF,27,38,0.01679198233850286
LDW-PSO-RBF,27,39,0.01679198233850286
LDW-PSO-RBF,27,40,0.01679198233850286
LDW-PSO-RBF,27,41,0.01679198233850286
LDW-PSO-RBF,27,42,0.01679198233850286
LDW-PSO-RBF,27,43,0.01679198233850286
LDW-PSO-RBF,27,44,0.016749871548377884
LDW-PSO-RBF,27,45,0.016749871548377884
LDW-PSO-RBF,27,46,0.016749871548377884
LDW-PSO-RBF,27,47,0.016749871548377884
LDW-PSO-RBF,27,48,0.016651375165246698
LDW-PSO-RBF,27,49,0.016625549344747914
LDW-PSO-RBF,27,50,0.016625549344747914
LDW-PSO-RBF,27,51,0.016625549344747914
LDW-PSO-RBF,27,52,0.016625549344747914
LDW-PSO-RBF,27,53,0.016625549344747914
LDW-PSO-RBF,27,54,0.016625549344747914
LDW-PSO-RBF,27,55,0.016625549344747914
LDW-PSO-RBF,27,56,0.016620571105373575
LDW-PSO-RBF,27,57,0.016620571105373575
LDW-PSO-RBF,27,58,0.016620571105373575
LDW-PSO-RBF,27,59,0.016620571105373575
LDW-PSO-RBF,27,60,0.016620571105373575
LDW-PSO-RBF,27,61,0.016620571105373575
LDW-PSO-RBF,27,62,0.016620571105373575
LDW-PSO-RBF,27,63,0.016620571105373575
LDW-PSO-RBF,27,64,0.016619900120205984
LDW-PSO-RBF,27,65,0.016619900120205984
LDW-PSO-RBF,27,66,0.016619900120205984
LDW-PSO-RBF,27,67,0.016619900120205984
LDW-PSO-RBF,27,68,0.016619900120205984
LDW-PSO-RBF,27,69,0.016619900120205984
LDW-PSO-RBF,27,70,0.016619900120205984
LDW-PSO-RBF,27,71,0.016619900120205984
LDW-PSO-RBF,27,72,0.016619900120205984
LDW-PSO-RBF,27,73,0.016619900120205984
LDW-PSO-RBF,27,74,0.016619900120205984
LDW-PSO-RBF,27,75,0.016619900120205984
LDW-PSO-RBF,27,76,0.016619900120205984
LDW-PSO-RBF,27,77,0.016619900120205984
LDW-PSO-RBF,27,78,0.016619900120205984
LDW-PSO-RBF,27,79,0.016619890032365348
LDW-PSO-RBF,27,80,0.016619890032365348
LDW-PSO-RBF,27,81,0.016619890032365348
LDW-PSO-RBF,27,82,0.016619890032365348
LDW-PSO-RBF,27,83,0.016619887056220257
LDW-PSO-RBF,27,84,0.016619887056220257
LDW-PSO-RBF,27,85,0.016619887056220257
LDW-PSO-RBF,27,86,0.016619887056220257
LDW-PSO-RBF,27,87,0.016619887056220257
LDW-PSO-RBF,27,88,0.016619887056220257
LDW-PSO-RBF,27,89,0.016619887056220257
LDW-PSO-RBF,27,90,0.016619887056220257
LDW-PSO-RBF,27,91,0.016619887056220257
LDW-PSO-RBF,27,92,0.016619887056220257
LDW-PSO-RBF,27,93,0.016619887056220257
LDW-PSO-RBF,27,94,0.016619887056220257
LDW-PSO-RBF,27,95,0.016619886997520414
LDW-PSO-RBF,27,96,0.016619886997520414
LDW-PSO-RBF,27,97,0.016619886997520414
LDW-PSO-RBF,27,98,0.016619886997520414
LDW-PSO-RBF,27,99,0.016619886997520414
LDW-PSO-RBF,27,100,0.016619886997520414
LDW-PSO-RBF,27,101,0.016619886997520414
LDW-PSO-RBF,27,102,0.016619886997520414
LDW-PSO-RBF,27,103,0.016619886997520414
LDW-PSO-RBF,27,104,0.016619886997520414
LDW-PSO-RBF,27,105,0.016619886997520414
LDW-PSO-RBF,27,106,0.0166198869963962
LDW-PSO-RBF,27,107,0.0166198869963962
LDW-PSO-RBF,27,108,0.0166198869963962
LDW-PSO-RBF,27,109,0.0166198869963962
LDW-PSO-RBF,27,110,0.01661988699615156
LDW-PSO-RBF,27,111,0.01661988699615156
LDW-PSO-RBF,27,112,0.01661988699615156
LDW-PSO-RBF,27,113,0.01661988699607599
LDW-PSO-RBF,27,114,0.01661988699607599
LDW-PSO-RBF,27,115,0.01661988699607599
LDW-PSO-RBF,27,116,0.01661988699607599
LDW-PSO-RBF,27,117,0.01661988699606085
LDW-PSO-RBF,27,118,0.01661988699606085
LDW-PSO-RBF,27,119,0.016619886996054194
LDW-PSO-RBF,27,120,0.016619886996054194
LDW-PSO-RBF,27,121,0.016619886996054194
LDW-PSO-RBF,27,122,0.016619886996054194
LDW-PSO-RBF,27,123,0.016619886996054194
LDW-PSO-RBF,27,124,0.016619886996054194
LDW-PSO-RBF,27,125,0.016619886996054194
LDW-PSO-RBF,27,126,0.016619886996054194
LDW-PSO-RBF,27,127,0.01661988699605398
LDW-PSO-RBF,27,128,0.01661988699605398
LDW-PSO-RBF,27,129,0.01661988699605398
LDW-PSO-RBF,27,130,0.01661988699605398
LDW-PSO-RBF,27,131,0.01661988699605394
LDW-PSO-RBF,27,132,0.01661988699605394
LDW-PSO-RBF,27,133,0.01661988699605394
LDW-PSO-RBF,27,134,0.01661988699605394
LDW-PSO-RBF,27,135,0.016617987669758534
LDW-PSO-RBF,27,136,0.01661798766975853
LDW-PSO-RBF,27,137,0.016617987669758527
LDW-PSO-RBF,27,138,0.016617987669758524
LDW-PSO-RBF,27,139,0.016617987669758524
LDW-PSO-RBF,27,140,0.016617987669758524
LDW-PSO-RBF,27,141,0.016617987669758524
LDW-PSO-RBF,27,142,0.016617987669758524
LDW-PSO-RBF,27,143,0.016617987669758524
LDW-PSO-RBF,27,144,0.016617987669758524
LDW-PSO-RBF,27,145,0.016617987669758524
LDW-PSO-RBF,27,146,0.016617987669758524
LDW-PSO-RBF,27,147,0.016617987669758524
LDW-PSO-RBF,27,148,0.016617987669758524
LDW-PSO-RBF,27,149,0.016617987669758524
LDW-PSO-RBF,27,150,0.016617987669758524
LDW-PSO-RBF,27,151,0.016617987669758524
LDW-PSO-RBF,27,152,0.016617987669758524
LDW-PSO-RBF,27,153,0.016617987669758524
LDW-PSO-RBF,27,154,0.016617987669758524
LDW-PSO-RBF,27,155,0.016617987669758524
LDW-PSO-RBF,27,156,0.016617987669758524
LDW-PSO-RBF,27,157,0.016617987669758524
LDW-PSO-RBF,27,158,0.016617987669758524
LDW-PSO-RBF,27,159,0.016617987669758524
LDW-PSO-RBF,27,160,0.016617987669758524
LDW-PSO-RBF,27,161,0.016617987669758524
LDW-PSO-RBF,27,162,0.016617987669758524
LDW-PSO-RBF,27,163,0.016617987669758524
LDW-PSO-RBF,27,164,0.016617987669758524
LDW-PSO-RBF,27,165,0.016617987669758524
LDW-PSO-RBF,27,166,0.016617987669758524
LDW-PSO-RBF,27,167,0.016617987669758524
LDW-PSO-RBF,27,168,0.016617987669758524
