Model,Trial,Seed,Global_Best_Fitness,PS,RS,NPV,F1S,F2S,SS,CKS,GMS,AUC,LS,AS
AVOA,16,40,0.6386607837046098,0.6459930313588851,0.6558393255640962,0.6459930313588851,0.65013179966451,0.6533560230417901,0.6558393255640962,0.5567017771844808,1.0244131355576744,0.5328539548723035,1.4692193584115714,0.726027397260274
AVOA,17,41,0.6316048267201837,0.6226092896174863,0.5890156211257129,0.6226092896174863,0.5959122844368746,0.589991247811953,0.5890156211257129,0.5055563864211341,1.151089161429613,0.42542772129928097,1.431275820112487,0.7328767123287672
AVOA,18,42,0.6416991555828288,0.6178728070175439,0.6066203818497397,0.6178728070175439,0.6109702996035614,0.6080808080808081,0.6066203818497397,0.5146607977897061,1.0793104826196998,0.46125712868832136,1.3977805364514684,0.7191780821917808
AVOA,19,45,0.6368586570056847,0.6032051282051282,0.5798413091991074,0.6032051282051282,0.5850835239481528,0.5807078475150913,0.5798413091991074,0.4895481712398655,1.1451516254297855,0.418113067195636,1.359337071722393,0.7191780821917808
AGTO,0,7,0.6450183504978025,0.652542372881356,0.6249690057029507,0.652542372881356,0.6338868180277872,0.6275639973744667,0.6249690057029507,0.5473208648824197,1.088295341822843,0.4773741631539797,1.525671683189954,0.7465753424657534
AGTO,1,8,0.626987778307695,0.5798076923076924,0.561740639722291,0.5798076923076924,0.5648436958480627,0.5618436285454395,0.561740639722291,0.4646480820320541,1.169791553571561,0.3961691048847012,1.2778724560834651,0.7054794520547946
AGTO,2,11,0.6433184825821466,0.6103513006167873,0.6020332258864369,0.6103513006167873,0.6054054054054054,0.6032062313196268,0.6020332258864369,0.5067202097957803,1.07708331627605,0.4572278700719068,1.3704279463798827,0.7123287671232876
AGTO,3,15,0.6575251215629353,0.5907750067042102,0.5839325564096206,0.5907750067042102,0.5866151866151866,0.5848403425615635,0.5839325564096206,0.4832306959765317,1.0902098988090512,0.4354078849491693,1.3047141187110336,0.6986301369863014
AGTO,4,20,0.6379826931297364,0.6151866151866152,0.6109595834366477,0.6151866151866152,0.6128787878787879,0.6116822009770133,0.6109595834366477,0.514214598919805,1.0619057187418073,0.470989337961815,1.3825463733720613,0.7123287671232876
AGTO,5,21,0.6490721965942834,0.6267676767676768,0.6244730969501612,0.6267676767676768,0.6255707762557078,0.6249004618569836,0.6244730969501612,0.529299452858448,1.0509277250767335,0.4887800644681379,1.4187451003964764,0.7191780821917808
AGTO,6,22,0.6324353344073934,0.6341954022988505,0.6157946937763452,0.6341954022988505,0.6222885572139303,0.6178248656570592,0.6157946937763452,0.530803286572656,1.083788556841116,0.46931564592115055,1.4576552351148997,0.7328767123287672
AGTO,7,23,0.629658943533173,0.6053295932678822,0.5931068683362262,0.6053295932678822,0.5974264705882353,0.5944499082419977,0.5931068683362262,0.4988215652217748,1.0951023022805044,0.4432184478056037,1.3573318857156371,0.7123287671232876
AGTO,8,24,0.6394402487950875,0.6215738284703802,0.6022811802628316,0.6215738284703802,0.608474121748458,0.6040498155924029,0.6022811802628316,0.5147506205535247,1.1000191692661696,0.45102901066203815,1.4167814908086973,0.726027397260274
AGTO,9,27,0.6421851815046954,0.6378837719298245,0.624721051326556,0.6378837719298245,0.6299473581594852,0.6265151515151517,0.624721051326556,0.5383358808243546,1.0679740704178962,0.4834490453756509,1.4653107205467175,0.7328767123287672
AGTO,10,28,0.6330174823763602,0.6341954022988505,0.6157946937763452,0.6341954022988505,0.6222885572139303,0.6178248656570592,0.6157946937763452,0.530803286572656,1.083788556841116,0.46931564592115055,1.4576552351148997,0.7328767123287672
AGTO,11,30,0.6434710466997992,0.6083535108958837,0.5887676667493181,0.6083535108958837,0.5943070145713317,0.5901296357072532,0.5887676667493181,0.49838258000484353,1.119247068624209,0.43274237540292587,1.3733937749642926,0.7191780821917808
AGTO,12,32,0.6294112808621475,0.6083535108958837,0.5887676667493181,0.6083535108958837,0.5943070145713317,0.5901296357072532,0.5887676667493181,0.49838258000484353,1.119247068624209,0.43274237540292587,1.3733937749642926,0.7191780821917808
AGTO,13,35,0.6478805055382693,0.6299275945293644,0.6201338953632531,0.6299275945293644,0.6241956241956241,0.6215721200776901,0.6201338953632531,0.5302097236150288,1.0659412158652168,0.4792958095710389,1.436141774048732,0.726027397260274
AGTO,14,37,0.6347430565081507,0.6527670527670527,0.6471609223902802,0.6527670527670527,0.6497474747474747,0.6481453731730952,0.6471609223902802,0.560479875213157,1.0449156637280455,0.5153731713364741,1.5073547990979184,0.7397260273972602
AGTO,15,39,0.6337872825246224,0.578544061302682,0.5660798413091991,0.578544061302682,0.5693215339233039,0.5667596367017091,0.5660798413091991,0.46622568260887715,1.1362522644643667,0.40714108604016863,1.2692661025467098,0.6986301369863014
AGTO,16,40,0.6441164945187401,0.603203781512605,0.5974460699231341,0.603203781512605,0.5998980307182461,0.5983295901179113,0.5974460699231341,0.4988617659643425,1.0748646954604029,0.45319861145549223,1.3445926411725115,0.7054794520547946
AGTO,17,41,0.6399040226606958,0.6032051282051282,0.5798413091991074,0.6032051282051282,0.5850835239481528,0.5807078475150913,0.5798413091991074,0.4895481712398655,1.1451516254297855,0.418113067195636,1.359337071722393,0.7191780821917808
AGTO,18,42,0.6336810814253301,0.5907750067042102,0.5839325564096206,0.5907750067042102,0.5866151866151866,0.5848403425615635,0.5839325564096206,0.4832306959765317,1.0902098988090512,0.4354078849491693,1.3047141187110336,0.6986301369863014
AGTO,19,45,0.6383261469084899,0.5922413793103448,0.5795933548227126,0.5922413793103448,0.5835489220563848,0.5806770070021169,0.5795933548227126,0.482680546733954,1.1138486667724565,0.42517976692288617,1.3145767247791924,0.7054794520547946
FOX,0,7,0.6271331830123397,0.5138888888888888,0.5079345400446318,0.5138888888888888,0.4959723820483314,0.5008331197128941,0.5079345400446318,0.39483101483165933,1.472316701439031,0.3134763203570543,1.0503416260296996,0.6917808219178082
FOX,1,8,0.6329017383497296,0.5862590799031477,0.5706669972725019,0.5862590799031477,0.5745171128431041,0.5714124548736463,0.5706669972725019,0.47391343756605536,1.1392174062219182,0.41079841309199105,1.297254820851462,0.7054794520547946
FOX,2,11,0.6359967360787244,0.6053295932678822,0.5931068683362262,0.6053295932678822,0.5974264705882353,0.5944499082419977,0.5931068683362262,0.4988215652217748,1.0951023022805044,0.4432184478056037,1.3573318857156371,0.7123287671232876
