model_name,seed,AS,PS,RS,F1S,SS,NPV
LDW-PSO-RBF,10,0.999015263417036,0.9990403071017274,0.9989909182643795,0.9990146420982156,0.9989909182643795,0.9990403071017274
LDW-PSO-RBF,35,0.9970457902511078,0.9970048117033041,0.9970916129783436,0.9970443392766708,0.9970916129783436,0.9970048117033041
LDW-PSO-RBF,30,0.9926144756277696,0.9925991182588718,0.9926220600791742,0.9926103481322848,0.9926220600791742,0.9925991182588718
LDW-PSO-RBF,29,0.9945839487936977,0.9945502329308542,0.9946164519133742,0.9945811690713573,0.9946164519133742,0.9945502329308542
LDW-PSO-RBF,27,0.9960610536681438,0.9960372899312528,0.9960825312427231,0.9960589431525351,0.9960825312427231,0.9960372899312528
LDW-PSO-RBF,24,0.9980305268340719,0.9980077304134723,0.998053151439882,0.9980294715762674,0.998053151439882,0.9980077304134723
LDW-PSO-RBF,15,0.9955686853766618,0.9955079568624179,0.9956493052860359,0.9955667895567445,0.9956493052860359,0.9955079568624179
LDW-PSO-RBF,21,0.9945839487936977,0.9946509506293856,0.99452136536521,0.9945801173931871,0.99452136536521,0.9946509506293856
CL-PSO-RBF,15,0.9985228951255539,0.9984909456740443,0.9985576923076923,0.998522137019461,0.9985576923076923,0.9984909456740443
LDW-PSO-RBF,42,0.9980305268340719,0.998029379802841,0.998029379802841,0.998029379802841,0.998029379802841,0.998029379802841
LDW-PSO-RBF,40,0.9916297390448056,0.9915562461083663,0.9917556081657999,0.991626807892389,0.9917556081657999,0.9915562461083663
CL-PSO-RBF,10,0.999015263417036,0.9990403071017274,0.9989909182643795,0.9990146420982156,0.9989909182643795,0.9990403071017274
CL-PSO-RBF,29,0.9970457902511078,0.9970440697042615,0.9970440697042615,0.9970440697042615,0.9970440697042615,0.9970440697042615
CL-PSO-RBF,21,1.0,1.0,1.0,1.0,1.0,1.0
CL-PSO-RBF,27,0.9975381585425899,0.9975254393182029,0.9975486105720717,0.9975367827107615,0.9975486105720717,0.9975254393182029
CL-PSO-RBF,24,0.9985228951255539,0.9984909456740443,0.9985576923076923,0.998522137019461,0.9985576923076923,0.9984909456740443
CL-PSO-RBF,30,0.9985228951255539,0.9984909456740443,0.9985576923076923,0.998522137019461,0.9985576923076923,0.9984909456740443
CL-PSO-RBF,35,0.9985228951255539,0.9984909456740443,0.9985576923076923,0.998522137019461,0.9985576923076923,0.9984909456740443
SMA-RBF,10,0.9980305268340719,0.9980842911877394,0.9979818365287588,0.9980291847559235,0.9979818365287588,0.9980842911877394
CL-PSO-RBF,40,0.9926144756277696,0.9927527720125267,0.9925032018939688,0.9926084476478414,0.9925032018939688,0.9927527720125267
SMA-RBF,21,0.9921221073362876,0.9922402211643746,0.9920224326631996,0.9921158974717302,0.9920224326631996,0.9922402211643746
CL-PSO-RBF,42,0.9985228951255539,0.99856184084372,0.9984863773965691,0.9985219262166333,0.9984863773965691,0.99856184084372
SMA-RBF,24,0.9931068439192516,0.993064259521546,0.9931503725840255,0.9931034583122319,0.9931503725840255,0.993064259521546
SMA-RBF,15,0.9896602658788775,0.9897231091743742,0.9895948148723124,0.9896529513869936,0.9895948148723124,0.9897231091743742
SMA-RBF,29,0.9896602658788775,0.989586444872894,0.9898087596056819,0.9896570162707203,0.9898087596056819,0.989586444872894
SMA-RBF,35,0.9931068439192516,0.9930410061224015,0.9931979158581077,0.9931040336819231,0.9931979158581077,0.9930410061224015
SMA-RBF,40,0.9852289512555391,0.9851702108259013,0.9852916634324302,0.9852223272130372,0.9852916634324302,0.9851702108259013
SMA-RBF,30,0.9911373707533235,0.9911322091127843,0.9911322091127843,0.9911322091127843,0.9911322091127843,0.9911322091127843
SMA-RBF,27,0.9911373707533235,0.9911857014755034,0.9910846658387023,0.9911313314016563,0.9910846658387023,0.9911857014755034
SMA-RBF,42,0.9960610536681438,0.9960840842356129,0.9960349879686409,0.9960585683928623,0.9960349879686409,0.9960840842356129
GBO-RBF,10,0.999015263417036,0.9990403071017274,0.9989909182643795,0.9990146420982156,0.9989909182643795,0.9990403071017274
GBO-RBF,15,0.9965534219596258,0.9965401751063367,0.9965633004734922,0.9965514957950662,0.9965633004734922,0.9965401751063367
GBO-RBF,24,0.9985228951255539,0.9984909456740443,0.9985576923076923,0.998522137019461,0.9985576923076923,0.9984909456740443
GBO-RBF,21,0.9985228951255539,0.9984909456740443,0.9985576923076923,0.998522137019461,0.9985576923076923,0.9984909456740443
GBO-RBF,29,0.9970457902511078,0.9970440697042615,0.9970440697042615,0.9970440697042615,0.9970440697042615,0.9970440697042615
GBO-RBF,30,0.9965534219596258,0.9965205893024492,0.9965870721105332,0.9965516530454092,0.9965870721105332,0.9965205893024492
GBO-RBF,27,0.9985228951255539,0.9984909456740443,0.9985576923076923,0.998522137019461,0.9985576923076923,0.9984909456740443
GBO-RBF,35,0.9985228951255539,0.9984909456740443,0.9985576923076923,0.998522137019461,0.9985576923076923,0.9984909456740443
GBO-RBF,40,0.9921221073362876,0.9922804718217562,0.9919986610261585,0.9921154536719818,0.9919986610261585,0.9922804718217562
GBO-RBF,42,1.0,1.0,1.0,1.0,1.0,1.0
PSS-RBF,10,0.999015263417036,0.9990403071017274,0.9989909182643795,0.9990146420982156,0.9989909182643795,0.9990403071017274
PSS-RBF,15,0.9975381585425899,0.9975254393182029,0.9975486105720717,0.9975367827107615,0.9975486105720717,0.9975254393182029
PSS-RBF,27,0.9985228951255539,0.9984909456740443,0.9985576923076923,0.998522137019461,0.9985576923076923,0.9984909456740443
PSS-RBF,24,0.999507631708518,0.9994959677419355,0.9995192307692308,0.9995073565421523,0.9995192307692308,0.9994959677419355
PSS-RBF,21,0.9970457902511078,0.9970225101723627,0.9970678413413026,0.9970442073644012,0.9970678413413026,0.9970225101723627
PSS-RBF,29,0.9965534219596258,0.9965636188979128,0.9965395288364511,0.9965513318379483,0.9965395288364511,0.9965636188979128
PSS-RBF,30,0.999507631708518,0.9994959677419355,0.9995192307692308,0.9995073565421523,0.9995192307692308,0.9994959677419355
PSS-RBF,35,0.9980305268340719,0.9980077304134723,0.998053151439882,0.9980294715762674,0.998053151439882,0.9980077304134723
SADE-RBF,15,0.9985228951255539,0.9984909456740443,0.9985576923076923,0.998522137019461,0.9985576923076923,0.9984909456740443
PSS-RBF,40,0.9916297390448056,0.9915562461083663,0.9917556081657999,0.991626807892389,0.9917556081657999,0.9915562461083663
SADE-RBF,10,0.999015263417036,0.9990403071017274,0.9989909182643795,0.9990146420982156,0.9989909182643795,0.9990403071017274
SADE-RBF,21,0.9985228951255539,0.9984909456740443,0.9985576923076923,0.998522137019461,0.9985576923076923,0.9984909456740443
PSS-RBF,42,0.999015263417036,0.9990146899014205,0.9990146899014205,0.9990146899014205,0.9990146899014205,0.9990146899014205
SADE-RBF,24,1.0,1.0,1.0,1.0,1.0,1.0
SADE-RBF,27,0.9985228951255539,0.9984909456740443,0.9985576923076923,0.998522137019461,0.9985576923076923,0.9984909456740443
SADE-RBF,29,0.9980305268340719,0.9980077304134723,0.998053151439882,0.9980294715762674,0.998053151439882,0.9980077304134723
SADE-RBF,35,0.9985228951255539,0.9984909456740443,0.9985576923076923,0.998522137019461,0.9985576923076923,0.9984909456740443
SADE-RBF,30,0.9980305268340719,0.9979899497487437,0.9980769230769231,0.9980295595177806,0.9980769230769231,0.9979899497487437
SADE-RBF,42,0.999507631708518,0.9995196926032661,0.9994954591321897,0.9995073331197069,0.9994954591321897,0.9995196926032661
