model_name,seed,MAE,RMSE,NNSE,WI,R,KGE
LDW-PSO-RBF,24,0.10253511056709663,0.12905098398294268,0.7162524399315228,0.865816989194941,0.7775453060296096,0.7034995689416934
LDW-PSO-RBF,29,0.10009286425244127,0.12232069624252863,0.7375107042859332,0.8826229327232019,0.8026701815590488,0.7265216328517814
LDW-PSO-RBF,35,0.10289729143689108,0.12721911330820942,0.7220274929277425,0.8714313734386764,0.7848542169613139,0.7141320939115738
LDW-PSO-RBF,21,0.08680112201557144,0.11170476503317599,0.7711196334420174,0.9074711436168685,0.8401746748275474,0.7927064042412906
LDW-PSO-RBF,15,0.10281066006521748,0.1298254741315616,0.7138140506337688,0.8615998646339508,0.7740955188554228,0.6886426440858431
LDW-PSO-RBF,10,0.09687930736172287,0.1216079774859858,0.7397669566808518,0.8837926709506383,0.8051839716684032,0.7305800314560547
LDW-PSO-RBF,27,0.10323407465105623,0.12731812954154198,0.7217150860145222,0.8709693131627398,0.7842448912201853,0.7103590010360561
LDW-PSO-RBF,30,0.10027979988265408,0.12404594179892707,0.7320520388381986,0.8798393408877951,0.7967234265601104,0.7317046544007633
LDW-PSO-RBF,42,0.09825529756908544,0.1249228617107652,0.7292794582397624,0.8752611327637372,0.7930233411653776,0.7147976643819138
LDW-PSO-RBF,40,0.1044690995268205,0.13114081561966492,0.7096777453065504,0.860584178500391,0.7692146096463038,0.6908999818135797
CL-PSO-RBF,21,0.08752879820879501,0.11191876760972337,0.770443328833777,0.9058143189004902,0.839365223679279,0.7826908817623213
CL-PSO-RBF,15,0.1036022260971122,0.12800476615841974,0.7195494447022215,0.8698571306013151,0.7818776499324867,0.7134924377317233
CL-PSO-RBF,10,0.09741452549051449,0.12178816556375002,0.7391964799380689,0.8834291653109991,0.8045839430994495,0.7313300408544764
CL-PSO-RBF,27,0.10279911652789181,0.12820460869201425,0.7189194060790062,0.869367299270444,0.7809498172928646,0.7094390420950694
CL-PSO-RBF,29,0.09787699323096091,0.12097225984979795,0.7417799069756356,0.8867090520324359,0.807580050790526,0.7399613283188164
CL-PSO-RBF,24,0.10092182967491857,0.1278592530261,0.7200082758776428,0.8691819990570453,0.7822352426897826,0.7103689623093938
CL-PSO-RBF,30,0.10088713761390325,0.12528076358810913,0.7281483223316051,0.8776461881075625,0.7925851724991909,0.7347699576294059
CL-PSO-RBF,35,0.10046880631613453,0.1247493781999022,0.7298278441023124,0.8769042000630058,0.7939572494132437,0.7200909824476387
CL-PSO-RBF,40,0.100637816544352,0.12643029655981014,0.7245172433852962,0.8737673005154,0.7878629070068377,0.7219917689586637
