model_name,seed,epoch,loss
LDW-PSO-RBF,30,1,0.00453114431379733
LDW-PSO-RBF,30,2,0.00453114431379733
LDW-PSO-RBF,30,3,0.00453114431379733
LDW-PSO-RBF,30,4,0.00453114431379733
LDW-PSO-RBF,30,5,0.00453114431379733
LDW-PSO-RBF,30,6,0.00453114431379733
LDW-PSO-RBF,30,7,0.00453114431379733
LDW-PSO-RBF,30,8,0.00453114431379733
LDW-PSO-RBF,30,9,0.00453114431379733
LDW-PSO-RBF,30,10,0.00453114431379733
LDW-PSO-RBF,30,11,0.00453114431379733
LDW-PSO-RBF,30,12,0.00453114431379733
LDW-PSO-RBF,30,13,0.00453114431379733
LDW-PSO-RBF,30,14,0.00453114431379733
LDW-PSO-RBF,30,15,0.00453114431379733
LDW-PSO-RBF,30,16,0.00453114431379733
LDW-PSO-RBF,30,17,0.00453114431379733
LDW-PSO-RBF,30,18,0.004219653072073369
LDW-PSO-RBF,30,19,0.004219653072073369
LDW-PSO-RBF,30,20,0.004219653072073369
LDW-PSO-RBF,30,21,0.004219653072073369
LDW-PSO-RBF,30,22,0.004219653072073369
LDW-PSO-RBF,30,23,0.004219653072073369
LDW-PSO-RBF,30,24,0.004219653072073369
LDW-PSO-RBF,30,25,0.004219653072073369
LDW-PSO-RBF,30,26,0.004219653072073369
LDW-PSO-RBF,30,27,0.004219653072073369
LDW-PSO-RBF,30,28,0.004219653072073369
LDW-PSO-RBF,30,29,0.004219653072073369
LDW-PSO-RBF,30,30,0.004219653072073369
LDW-PSO-RBF,30,31,0.004219653072073369
LDW-PSO-RBF,30,32,0.004219653072073369
LDW-PSO-RBF,30,33,0.004107775727872688
LDW-PSO-RBF,30,34,0.004107775727872688
LDW-PSO-RBF,30,35,0.004107775727872688
LDW-PSO-RBF,30,36,0.004107775727872688
LDW-PSO-RBF,30,37,0.004107775727872688
LDW-PSO-RBF,30,38,0.004107775727872688
LDW-PSO-RBF,30,39,0.004107775727872688
LDW-PSO-RBF,30,40,0.004107775727872688
LDW-PSO-RBF,30,41,0.004107775727872688
LDW-PSO-RBF,30,42,0.004107775727872688
LDW-PSO-RBF,30,43,0.004107775727872688
LDW-PSO-RBF,30,44,0.004107775727872688
LDW-PSO-RBF,30,45,0.004107775727872688
LDW-PSO-RBF,30,46,0.004107775727872688
LDW-PSO-RBF,30,47,0.004107775727872688
LDW-PSO-RBF,30,48,0.004107775727872688
LDW-PSO-RBF,30,49,0.004107775727872688
LDW-PSO-RBF,30,50,0.004107775727872688
LDW-PSO-RBF,30,51,0.004085506315158631
LDW-PSO-RBF,30,52,0.004085506315158631
LDW-PSO-RBF,30,53,0.004085506315158631
LDW-PSO-RBF,30,54,0.004085506315158631
LDW-PSO-RBF,30,55,0.004085506315158631
LDW-PSO-RBF,30,56,0.004085506315158631
LDW-PSO-RBF,30,57,0.004085506315158631
LDW-PSO-RBF,30,58,0.004085506315158631
LDW-PSO-RBF,30,59,0.004085506315158631
LDW-PSO-RBF,30,60,0.004085506315158631
LDW-PSO-RBF,30,61,0.004085506315158631
LDW-PSO-RBF,30,62,0.004085506315158631
LDW-PSO-RBF,30,63,0.004036880575310891
LDW-PSO-RBF,30,64,0.004036880575310891
LDW-PSO-RBF,30,65,0.004036880575310891
LDW-PSO-RBF,30,66,0.004036880575310891
LDW-PSO-RBF,30,67,0.003819763460649525
LDW-PSO-RBF,30,68,0.003819763460649525
LDW-PSO-RBF,30,69,0.003819763460649525
LDW-PSO-RBF,30,70,0.003819763460649525
LDW-PSO-RBF,30,71,0.003819763460649525
LDW-PSO-RBF,30,72,0.003773921337919376
LDW-PSO-RBF,30,73,0.003773921337919376
LDW-PSO-RBF,30,74,0.003773921337919376
LDW-PSO-RBF,30,75,0.003766421017380368
LDW-PSO-RBF,30,76,0.003766421017380368
LDW-PSO-RBF,30,77,0.003766421017380368
LDW-PSO-RBF,30,78,0.003766421017380368
LDW-PSO-RBF,30,79,0.003766421017380368
LDW-PSO-RBF,30,80,0.003766421017380368
LDW-PSO-RBF,30,81,0.003766421017380368
LDW-PSO-RBF,30,82,0.003766421017380368
LDW-PSO-RBF,30,83,0.003766421017380368
LDW-PSO-RBF,30,84,0.003766421017380368
LDW-PSO-RBF,30,85,0.003766421017380368
LDW-PSO-RBF,30,86,0.003766421017380368
LDW-PSO-RBF,30,87,0.003766421017380368
LDW-PSO-RBF,30,88,0.003766421017380368
LDW-PSO-RBF,30,89,0.003766421017380368
LDW-PSO-RBF,30,90,0.003766421017380368
LDW-PSO-RBF,30,91,0.003766421017380368
LDW-PSO-RBF,30,92,0.003766421017380368
LDW-PSO-RBF,30,93,0.003766421017380368
LDW-PSO-RBF,30,94,0.003766421017380368
LDW-PSO-RBF,30,95,0.003766421017380368
LDW-PSO-RBF,30,96,0.003766421017380368
LDW-PSO-RBF,30,97,0.003766421017380368
LDW-PSO-RBF,30,98,0.003766421017380368
LDW-PSO-RBF,30,99,0.003766421017380368
LDW-PSO-RBF,30,100,0.003766421017380368
LDW-PSO-RBF,30,101,0.003766421017380368
LDW-PSO-RBF,30,102,0.003766421017380368
LDW-PSO-RBF,30,103,0.003766421017380368
LDW-PSO-RBF,30,104,0.003766421017380368
LDW-PSO-RBF,30,105,0.003766421017380368
LDW-PSO-RBF,30,106,0.003766421017380368
LDW-PSO-RBF,30,107,0.003766421017380368
LDW-PSO-RBF,30,108,0.003766421017380368
LDW-PSO-RBF,30,109,0.003766421017380368
LDW-PSO-RBF,30,110,0.003766421017380368
LDW-PSO-RBF,30,111,0.003766421017380368
LDW-PSO-RBF,30,112,0.003766421017380368
LDW-PSO-RBF,30,113,0.003766421017380368
LDW-PSO-RBF,30,114,0.003766421017380368
LDW-PSO-RBF,30,115,0.003766421017380368
LDW-PSO-RBF,30,116,0.003766421017380368
LDW-PSO-RBF,30,117,0.003766421017380368
LDW-PSO-RBF,30,118,0.003766421017380368
LDW-PSO-RBF,30,119,0.003766421017380368
LDW-PSO-RBF,30,120,0.003766421017380368
LDW-PSO-RBF,30,121,0.003766421017380368
LDW-PSO-RBF,30,122,0.003766421017380368
LDW-PSO-RBF,30,123,0.003766421017380368
LDW-PSO-RBF,30,124,0.003766421017380368
LDW-PSO-RBF,30,125,0.003766421017380368
LDW-PSO-RBF,30,126,0.003766421017380368
LDW-PSO-RBF,30,127,0.003766421017380368
LDW-PSO-RBF,30,128,0.003766421017380368
LDW-PSO-RBF,30,129,0.003766421017380368
LDW-PSO-RBF,30,130,0.003766421017380368
LDW-PSO-RBF,30,131,0.003766421017380368
LDW-PSO-RBF,30,132,0.003766421017380368
LDW-PSO-RBF,30,133,0.003766421017380368
LDW-PSO-RBF,30,134,0.003766421017380368
LDW-PSO-RBF,30,135,0.003766421017380368
